Stkcd,Reptdt,S0301a,S0302a,S0303a,S0304a,S0305a,S0306a
40,2018/12/31,山高(烟台)卓越投资中心(有限合伙),26743460,3,1.8,流通A股,9
40,2018/12/31,天安人寿保险股份有限公司-传统产品,26740000,3,1.8,流通A股,10
42,2018/12/31,深圳市中洲置地有限公司,328204047,1,49.37,流通A股,1
42,2018/12/31,南昌联泰投资有限公司,55188952,3,8.3,流通A股,2
42,2018/12/31,深圳市远致投资有限公司,45046186,3,6.78,流通A股,3
42,2018/12/31,华润深国投信托有限公司-华润信托·招盈远见单一资金信托,26151533,3,3.93,流通A股,4
42,2018/12/31,深圳市联泰房地产开发有限公司,10743792,3,1.62,流通A股,5
42,2018/12/31,中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划,10350984,3,1.56,流通A股,6
42,2018/12/31,华润深国投信托有限公司-优瑞1期集合资金信托计划,9067073,3,1.36,流通A股,7
42,2018/12/31,鹏华资产-浦发银行-鹏华资产方圆6号资产管理计划,8151485,3,1.23,流通A股,8
42,2018/12/31,九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划,6539733,3,0.98,流通A股,9
42,2018/12/31,云南国际信托有限公司-云霞3期证券投资集合资金信托计划,6446205,3,0.97,流通A股,10
43,2018/12/31,中航国际控股股份有限公司,149087820,3,22.35,流通A股,1
43,2018/12/31,中国航空技术深圳有限公司,137505382,3,20.62,流通A股,2
43,2018/12/31,深圳中航城发展有限公司,47827858,3,7.17,流通A股,3
43,2018/12/31,西安飞机工业(集团)有限责任公司,7607820,3,1.14,流通A股,4
43,2018/12/31,高晖,4407400,3,0.66,流通A股,5
43,2018/12/31,浙江省新时代科技实业发展公司,3803910,3,0.57,流通A股,6
43,2018/12/31,王文霞,3330000,3,0.5,流通A股,7
43,2018/12/31,香港中央结算有限公司,3155778,3,0.47,流通A股,8
43,2018/12/31,陈斌,2728700,3,0.41,流通A股,9
43,2018/12/31,魏文革,2374575,3,0.36,流通A股,10
45,2018/12/31,深圳市投资控股有限公司,234069436,3,45.78,流通A股,1
45,2018/12/31,深圳市深超科技投资有限公司,16129032,3,3.15,流通A股,2
45,2018/12/31,福建柏瑞嘉源资产管理有限公司-柏瑞嘉源成长1号基金,3934035,3,0.77,流通A股,3
45,2018/12/31,孙慧明,3192767,3,0.62,流通B股,4
45,2018/12/31,李松强,2873078,3,0.56,流通A股,5
45,2018/12/31,郑俊生,1830000,3,0.36,流通A股,6
45,2018/12/31,邝国伟,1457000,3,0.28,流通A股,7
45,2018/12/31,朱烨,1131945,3,0.22,流通A股,8
45,2018/12/31,李增卯,1038800,3,0.2,流通A股,9
45,2018/12/31,洪帆,1028900,3,0.2,流通A股,10
46,2018/12/31,中国泛海控股集团有限公司,3558672908,1,68.49,"境内法人持有股份,流通A股",1
46,2018/12/31,中国证券金融股份有限公司,163714285,3,3.15,流通A股,2
46,2018/12/31,黄木顺,140653400,3,2.71,流通A股,3
46,2018/12/31,泛海能源控股股份有限公司,124000000,1,2.39,流通A股,4
46,2018/12/31,紫晶置业投资管理有限公司,87440000,3,1.68,流通A股,5
46,2018/12/31,德邦创新资本-渤海银行-中融国际信托有限公司,84622222,3,1.63,流通A股,6
46,2018/12/31,建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资52号结构化集合资金信托计划,61476574,3,1.18,流通A股,7
46,2018/12/31,林芝锦华投资管理有限公司,61111111,1,1.18,流通A股,8
46,2018/12/31,中央汇金资产管理有限责任公司,51653500,3,0.99,流通A股,9
46,2018/12/31,辉泽(天津)投资有限公司,49559900,3,0.95,流通A股,10
48,2018/12/31,京基集团有限公司,162754238,1,41.65,流通A股,1
48,2018/12/31,深圳市华超投资控股集团有限公司,116641816,3,29.85,流通A股,2
48,2018/12/31,王世忱,8864705,3,2.27,流通A股,3
48,2018/12/31,卢诗玮,8796426,3,2.25,流通A股,4
48,2018/12/31,高春雷,7318830,3,1.87,流通A股,5
48,2018/12/31,季圣智,7086908,3,1.81,境内自然人持有股份,6
48,2018/12/31,深圳宝达金融服务有限公司,4750000,3,1.22,流通A股,7
48,2018/12/31,罗豫西,3347818,3,0.86,流通A股,8
48,2018/12/31,深圳市吴川联合企业家投资有限公司,2991558,3,0.77,流通A股,9
48,2018/12/31,陈小英,2389410,3,0.61,流通A股,10
49,2018/12/31,广东德赛集团有限公司,92827039,3,45.23,流通A股,1
49,2018/12/31,中央汇金资产管理有限责任公司,7027900,3,3.42,流通A股,2
49,2018/12/31,易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托,2787926,3,1.36,流通A股,3
49,2018/12/31,香港中央结算有限公司,2192336,3,1.07,流通A股,4
49,2018/12/31,中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金,1615853,3,0.79,流通A股,5
49,2018/12/31,台湾人寿保险股份有限公司-自有资金,1480349,3,0.72,流通A股,6
49,2018/12/31,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1313232,3,0.64,流通A股,7
49,2018/12/31,中国银行股份有限公司-华泰柏瑞量化阿尔法灵活配置混合型证券投资基金,1292834,3,0.63,流通A股,8
49,2018/12/31,易方达基金-工商银行-易方达基金臻选2号资产管理计划,1077390,3,0.52,流通A股,9
49,2018/12/31,汇添富基金管理股份有限公司-社保基金一五零二组合,1007300,3,0.49,流通A股,10
50,2018/12/31,厦门金财产业发展有限公司,389610040,3,19.02,国有法人股,1
50,2018/12/31,中航国际控股股份有限公司,291567326,3,14.24,流通A股,2
50,2018/12/31,中国航空技术深圳有限公司,174216451,3,8.51,"国有法人股,流通A股",3
50,2018/12/31,中国航空技术国际控股有限公司,172097332,3,8.4,"国有法人股,流通A股",4
50,2018/12/31,湖北省科技投资集团有限公司,125677831,3,6.14,流通A股,5
50,2018/12/31,武汉光谷新技术产业投资有限公司,43912470,1,2.14,流通A股,6
50,2018/12/31,深圳市通产集团有限公司,39776373,3,1.94,流通A股,7
50,2018/12/31,中国航空技术厦门有限公司,36525940,3,1.78,国有法人股,8
50,2018/12/31,上海工业投资(集团)有限公司,26940101,3,1.32,"国有法人股,流通A股",9
50,2018/12/31,成都产业投资集团有限公司,23342100,3,1.14,流通A股,10
55,2018/12/31,深圳市邦林科技发展有限公司,113202154,1,10.08,流通A股,1
55,2018/12/31,盛久投资有限公司,93875638,3,8.36,流通B股,2
55,2018/12/31,方威,34611453,3,3.08,流通A股,3
55,2018/12/31,共青城时利和投资管理合伙企业(有限合伙),26791488,3,2.38,流通A股,4
55,2018/12/31,申万宏源证券(香港)有限公司,19879147,3,1.77,流通B股,5
55,2018/12/31,GUOTAI JUNAN SECURITIES(HO NGKONG)LIMITED,14550605,3,1.3,流通A股,6
55,2018/12/31,SUN HUNG KAI INVESTMENTSERVICES LTD,10169002,3,0.91,流通A股,7
55,2018/12/31,VANGUARD EMERGING MARKETS STOCK INDEXFUND,7946483,3,0.71,流通B股,8
55,2018/12/31,姜静,6525441,3,0.58,流通A股,9
55,2018/12/31,VANGUARD TOTAL INTERNATIONA L STOCK INDEX FUND,6025958,3,0.54,流通A股,10
56,2018/12/31,深圳市皇庭投资管理有限公司,253891877,1,21.6,流通A股,1
56,2018/12/31,深圳市皇庭产业控股有限公司,239282152,1,20.36,流通A股,2
56,2018/12/31,苏州和瑞九鼎投资中心(有限合伙),107887676,3,9.18,流通A股,3
56,2018/12/31,百利亚太投资有限公司,72634060,1,6.18,流通B股,4
56,2018/12/31,鍾志強,21576850,1,1.84,流通B股,5
56,2018/12/31,陈巧玲,19940178,1,1.7,流通A股,6
56,2018/12/31,霍孝谦,19940178,1,1.7,流通A股,7
56,2018/12/31,BOCI SECURITIES LIMITED,16350844,3,1.39,流通B股,8
56,2018/12/31,全国社保基金一零四组合,15800000,3,1.34,流通A股,9
56,2018/12/31,中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划,14479698,3,1.23,流通A股,10
56,2018/12/31,皇庭国际集团有限公司,12655252,3,1.07,流通B股,11
58,2018/12/31,深圳市赛格集团有限公司,700628759,,56.7,"国有法人股,流通A股",1
58,2018/12/31,刘国成,7052702,,0.57,流通B股,2
58,2018/12/31,刘国洪,3214598,,0.26,流通B股,3
58,2018/12/31,龚茜华,2940000,,0.24,流通B股,4
58,2018/12/31,中国证券金融股份有限公司,2271900,,0.18,流通A股,5
58,2018/12/31,徐月英,1907000,,0.15,流通B股,6
58,2018/12/31,上海巨漳投资管理有限公司,1780341,,0.14,流通A股,7
58,2018/12/31,曾颖,1529400,,0.12,流通B股,8
58,2018/12/31,中国恒天集团有限公司,1500000,,0.12,流通A股,9
58,2018/12/31,重庆国际信托股份有限公司-渝信创新优势拾贰号集合资金信托,1220000,,0.1,流通A股,10
59,2018/12/31,北方华锦化学工业集团有限公司,514417536,3,32.16,流通A股,1
59,2018/12/31,振华石油控股有限公司,158601100,3,9.92,流通A股,2
59,2018/12/31,中兵投资管理有限责任公司,92400539,3,5.78,流通A股,3
59,2018/12/31,黄杰,27641181,3,1.73,流通A股,4
59,2018/12/31,陈前平,16287608,3,1.02,流通A股,5
59,2018/12/31,长江证券股份有限公司,7417848,3,0.46,流通A股,6
59,2018/12/31,洪泽君,6060000,3,0.38,流通A股,7
59,2018/12/31,陈忠达,5603555,3,0.35,流通A股,8
59,2018/12/31,全国社保基金四一二组合,5443900,3,0.34,流通A股,9
59,2018/12/31,梁剑文,5130360,3,0.32,流通A股,10
60,2018/12/31,广东省广晟资产经营有限公司,981890359,1,27.51,流通A股,1
60,2018/12/31,深圳市广晟投资发展有限公司,139715902,1,3.91,流通A股,2
60,2018/12/31,中信保诚基金-浦发银行-云南国际信托-云信智兴2017-510号单一资金信托,81743419,3,2.29,流通A股,3
60,2018/12/31,中国证券金融股份有限公司,80753105,3,2.26,流通A股,4
60,2018/12/31,中央汇金资产管理有限责任公司,44176350,3,1.24,流通A股,5
60,2018/12/31,云南铜业股份有限公司,32894736,3,0.92,流通A股,6
60,2018/12/31,广东广晟有色金属集团有限公司,30653662,1,0.86,流通A股,7
60,2018/12/31,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,26012567,3,0.73,流通A股,8
60,2018/12/31,湛泽权,23852340,3,0.67,流通A股,9
60,2018/12/31,香港中央结算有限公司,20166022,3,0.56,流通A股,10
61,2018/12/31,深圳市福德国有资本运营有限公司,576917663,3,34,流通A股,1
61,2018/12/31,富德生命人寿保险股份有限公司-万能H,221160311,3,13.03,流通A股,2
61,2018/12/31,富德生命人寿保险股份有限公司-分红,215623559,3,12.71,流通A股,3
61,2018/12/31,富德生命人寿保险股份有限公司-万能G,71833110,3,4.23,流通A股,4
61,2018/12/31,深圳市深铁时代实业发展公司,20183306,3,1.19,流通A股,5
61,2018/12/31,深圳市人力资源和社会保障局,20183306,3,1.19,流通A股,6
61,2018/12/31,中央汇金资产管理有限责任公司,18836700,3,1.11,流通A股,7
61,2018/12/31,许育峰,17266320,3,1.02,流通A股,8
61,2018/12/31,中国证券金融股份有限公司,16079257,3,0.95,流通A股,9
61,2018/12/31,黄楚彬,15000500,3,0.88,流通A股,10
61,2018/12/31,黄波衡,13495445,3,0.8,流通A股,11
62,2018/12/31,深圳华强集团有限公司,510375966,3,70.76,流通A股,1
62,2018/12/31,杨林,19496695,3,2.7,流通A股,2
62,2018/12/31,张玲,16473487,3,2.28,流通A股,3
62,2018/12/31,中央汇金资产管理有限责任公司,9211000,3,1.28,流通A股,4
62,2018/12/31,中国证券金融股份有限公司,5028153,3,0.7,流通A股,5
62,2018/12/31,香港中央结算有限公司,3543591,3,0.49,流通A股,6
62,2018/12/31,韩金文,3425731,3,0.47,流通A股,7
62,2018/12/31,杨逸尘,3425731,3,0.47,流通A股,8
62,2018/12/31,王为国,2263383,3,0.31,流通A股,9
62,2018/12/31,刘建琪,2168986,3,0.3,流通A股,10
63,2018/12/31,香港中央结算代理人有限公司,754306792,3,17.99,流通H股,2
63,2018/12/31,湖南南天集团有限公司,41516065,2,0.99,流通A股,4
63,2018/12/31,全国社保基金一一六组合,19249074,2,0.46,流通A股,6
63,2018/12/31,全国社保基金一一二组合,18884400,2,0.45,流通A股,8
63,2018/12/31,中国平安人寿保险股份有限公司-万能-个险万能,13516896,2,0.32,流通A股,10
63,2018/12/31,中央汇金资产管理有限责任公司,52519600,2,1.25,流通A股,3
63,2018/12/31,香港中央结算有限公司,24498838,2,0.58,流通A股,5
63,2018/12/31,中国移动通信第七研究所,19073940,2,0.45,流通A股,7
63,2018/12/31,全国社保基金一零四组合,18000881,2,0.43,流通A股,9
63,2018/12/31,深圳市中兴新通讯设备有限公司,1271868333,1,30.34,"流通A股,流通H股",1
65,2018/12/31,中国北方工业有限公司,332209313,3,43.17,流通A股,1
65,2018/12/31,北方工业科技有限公司,105312386,3,13.69,"国有法人股,流通A股",2
65,2018/12/31,江苏悦达集团有限公司,40337765,3,5.24,国有法人股,3
65,2018/12/31,西安北方惠安化学工业有限公司,38415000,3,4.99,流通A股,4
65,2018/12/31,王文霞,4143529,3,0.54,流通A股,5
65,2018/12/31,天津中辰番茄制品有限公司,3800452,3,0.49,境内法人持有股份,6
65,2018/12/31,靳晓齐,3796500,3,0.49,流通A股,7
65,2018/12/31,中车长春轨道客车股份有限公司,3538663,3,0.46,流通A股,8
65,2018/12/31,中车株洲电力机车有限公司,1803912,3,0.23,流通A股,9
65,2018/12/31,叶纪明,1744700,3,0.23,流通A股,10
66,2018/12/31,中国电子信息产业集团有限公司,1196466010,2,40.75,"国有法人股,流通A股",1
66,2018/12/31,中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金,26496586,2,0.9,流通A股,2
66,2018/12/31,孙伟,20330069,2,0.69,流通A股,3
66,2018/12/31,全国社保基金一零三组合,20000000,2,0.68,流通A股,4
66,2018/12/31,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,18932752,2,0.64,流通A股,5
66,2018/12/31,东方基金-民生银行-民生加银资产管理有限公司,17034571,2,0.58,流通A股,6
66,2018/12/31,中国电子有限公司,9468665,2,0.32,流通A股,7
66,2018/12/31,中国人民财产保险股份有限公司-传统-普通保险产品,9418594,2,0.32,流通A股,8
66,2018/12/31,中国农业银行股份有限公司-交银施罗德先锋混合型证券投资基金,8521273,2,0.29,流通A股,9
66,2018/12/31,建投华科投资股份有限公司,8229371,2,0.28,流通A股,10
68,2018/12/31,深圳市华融泰资产管理有限公司,266533049,1,26.48,流通A股,1
68,2018/12/31,深圳赛格股份有限公司,171211746,3,17.01,流通A股,2
68,2018/12/31,深圳市赛格集团有限公司,58325983,1,5.79,流通A股,3
68,2018/12/31,陈进平,7295500,3,0.72,流通A股,4
68,2018/12/31,深圳市百士贸易有限公司,5264114,3,0.52,流通A股,5
68,2018/12/31,付云峰,3418259,3,0.34,流通A股,6
68,2018/12/31,高玫,3123207,3,0.31,流通A股,7
68,2018/12/31,曹增保,3063000,1,0.3,流通A股,8
68,2018/12/31,赵永康,2913619,3,0.29,流通A股,9
68,2018/12/31,李阳,2570900,1,0.26,流通A股,10
69,2018/12/31,华侨城集团有限公司,3855685442,3,46.99,"国有法人股,流通A股",1
69,2018/12/31,国新投资有限公司,267879782,3,3.27,流通A股,3
69,2018/12/31,中国证券金融股份有限公司,245302846,3,2.99,流通A股,5
69,2018/12/31,中央汇金资产管理有限责任公司,76116400,3,0.93,流通A股,9
69,2018/12/31,前海人寿保险股份有限公司-海利年年,618062871,3,7.53,"境内法人持有股份,流通A股",2
69,2018/12/31,北京诚通金控投资有限公司,265864078,3,3.24,流通A股,4
69,2018/12/31,全国社保基金一零三组合,121994419,3,1.49,流通A股,6
69,2018/12/31,深圳市钜盛华股份有限公司,117474302,1,1.43,境内法人持有股份,8
69,2018/12/31,全国社保基金四零三组合,120681013,3,1.47,流通A股,7
69,2018/12/31,全国社保基金一零四组合,71000892,3,0.87,流通A股,10
70,2018/12/31,深圳市特发集团有限公司,245682372,3,39.18,流通A股,1
70,2018/12/31,陈传荣,29164774,1,4.65,"境内自然人持有股份,流通A股",2
70,2018/12/31,长城证券-兴业银行-长城特发智想1号集合资产管理计划,23084994,3,3.68,流通A股,3
70,2018/12/31,戴荣,18205666,3,2.9,"境内自然人持有股份,流通A股",4
70,2018/12/31,五矿企荣有限公司,16760000,3,2.67,流通A股,5
70,2018/12/31,汉国三和有限公司,8252920,3,1.32,流通A股,6
70,2018/12/31,阴陶,4721930,3,0.75,"境内自然人持有股份,流通A股",7
70,2018/12/31,中国建设银行股份有限公司-宝盈资源优选混合型证券投资基金,3709656,3,0.59,流通A股,8
70,2018/12/31,胡毅,3498308,3,0.56,流通A股,9
70,2018/12/31,百年人寿保险股份有限公司-百年人寿-传统保险产品,3424744,3,0.55,流通A股,10
78,2018/12/31,深圳海王集团股份有限公司,1216445128,1,45.96,"境内法人持有股份,流通A股",1
78,2018/12/31,云南国际信托有限公司-海王生物员工持股计划集合资金信托计划,38306260,3,1.45,流通A股,2
78,2018/12/31,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,16977175,3,0.64,流通A股,3
78,2018/12/31,中央汇金资产管理有限责任公司,10394250,3,0.39,流通A股,4
78,2018/12/31,刘占军,8883793,3,0.34,"境内自然人持有股份,流通A股",5
78,2018/12/31,勒孚仕,8429000,3,0.32,流通A股,6
78,2018/12/31,长江证券股份有限公司,5360350,3,0.2,流通A股,7
78,2018/12/31,孙银锁,4650050,3,0.18,流通A股,8
78,2018/12/31,张土叶,4640000,3,0.18,流通A股,9
78,2018/12/31,郭春平,4597678,3,0.17,流通A股,10
88,2018/12/31,深圳市盐田港集团有限公司,1308450000,3,67.37,流通A股,1
88,2018/12/31,中央汇金资产管理有限责任公司,62296800,3,3.21,流通A股,2
88,2018/12/31,嘉实基金-农业银行-嘉实中证金融资产管理计划,18589300,3,0.96,流通A股,3
88,2018/12/31,银华基金-农业银行-银华中证金融资产管理计划,18423700,3,0.95,流通A股,4
88,2018/12/31,博时基金-农业银行-博时中证金融资产管理计划,18415200,3,0.95,流通A股,5
